E [keV] 	 mu/rho (tissue)    	 mu/rho (bone)      	 mu/rho (water) 
1096.0  	 0.0669659502702346 	 0.06275659171680358 	 0.06759016823928626 
1097.0  	 0.0669354476671147 	 0.06272793553238898 	 0.06755938731252381 
1098.0  	 0.06690497952360225 	 0.06269931163304301 	 0.06752864266467336 
1099.0  	 0.06687454579608275 	 0.06267071999378418 	 0.06749793422641848 
1100.0  	 0.06684414644096073 	 0.06264216058953323 	 0.06746726192862651 
1101.0  	 0.0668137814146601 	 0.06261363339511454 	 0.06743662570234808 
1102.0  	 0.06678345067362404 	 0.06258513838525662 	 0.06740602547881598 
1103.0  	 0.06675315417431607 	 0.06255667553459383 	 0.06737546118944529 
1104.0  	 0.06672289187321977 	 0.06252824481766692 	 0.06734493276583206 
1105.0  	 0.0666926637268394 	 0.062499846208924265 	 0.06731444013975305 
1106.0  	 0.06666246969170023 	 0.06247147968272297 	 0.06728398324316505 
1107.0  	 0.06663230972434875 	 0.06244314521332968 	 0.06725356200820416 
1108.0  	 0.06660218378135321 	 0.062414842774921826 	 0.06722317636718533 
1109.0  	 0.06657209181930374 	 0.06238657234158845 	 0.06719282625260159 
1110.0  	 0.06654203379481274 	 0.06235833388733138 	 0.06716251159712357 
1111.0  	 0.06651200966451537 	 0.06233012738606609 	 0.06713223233359883 
1112.0  	 0.0664820193850695 	 0.06230195281162269 	 0.06710198839505117 
1113.0  	 0.06645206291315639 	 0.06227381013774705 	 0.06707177971468027 
1114.0  	 0.06642214020548086 	 0.06224569933810156 	 0.06704160622586082 
1115.0  	 0.06639225121877158 	 0.06221762038626637 	 0.06701146786214211 
1116.0  	 0.06636239590978134 	 0.06218957325573995 	 0.06698136455724728 
1117.0  	 0.06633257423528752 	 0.06216155791994054 	 0.06695129624507293 
1118.0  	 0.06630278615209227 	 0.06213357435220671 	 0.06692126285968836 
1119.0  	 0.06627303161702275 	 0.06210562252579842 	 0.06689126433533499 
1120.0  	 0.06624331058693153 	 0.06207770241389796 	 0.0668613006064259 
1121.0  	 0.06621362301869697 	 0.062049813989611 	 0.06683137160754521 
1122.0  	 0.06618396886922322 	 0.062021957225967206 	 0.06680147727344729 
1123.0  	 0.0661543480954409 	 0.06199413209592149 	 0.06677161753905664 
1124.0  	 0.06612476065430709 	 0.06196633857235473 	 0.06674179233946685 
1125.0  	 0.06609520650280554 	 0.06193857662807453 	 0.0667120016099402 
1126.0  	 0.06606568559794736 	 0.06191084623581652 	 0.06668224528590719 
1127.0  	 0.06603619789677095 	 0.061883147368244865 	 0.0666525233029659 
1128.0  	 0.06600674335634235 	 0.0618554799979533 	 0.06662283559688138 
1129.0  	 0.06597732193375556 	 0.061827844097466 	 0.06659318210358514 
1130.0  	 0.0659479335861329 	 0.061800239639238475 	 0.06656356275917466 
1131.0  	 0.06591857827062497 	 0.06177266659565828 	 0.0665339774999126 
1132.0  	 0.06588925594441124 	 0.06174512493904603 	 0.06650442626222652 
1133.0  	 0.06585996656470022 	 0.061717614641656246 	 0.06647490898270823 
1134.0  	 0.06583071008872965 	 0.0616901356756781 	 0.06644542559811317 
1135.0  	 0.06580148647376675 	 0.06166268801323625 	 0.06641597604535991 
1136.0  	 0.06577229567710867 	 0.06163527162639185 	 0.06638656026152974 
1137.0  	 0.06574313765608239 	 0.06160788648714301 	 0.06635717818386577 
1138.0  	 0.06571401236804542 	 0.06158053256742613 	 0.06632782974977292 
1139.0  	 0.06568491977038558 	 0.06155320983911615 	 0.0662985148968168 
1140.0  	 0.06565585982052162 	 0.06152591827402778 	 0.06626923356272367 
1141.0  	 0.06562683247590338 	 0.061498657843916206 	 0.06623998568537971 
1142.0  	 0.06559783769401174 	 0.0614714285204776 	 0.06621077120283031 
1143.0  	 0.06556887543235931 	 0.06144423027535031 	 0.06618159005327982 
1144.0  	 0.06553994564849043 	 0.06141706308011547 	 0.06615244217509103 
1145.0  	 0.06551104829998126 	 0.06138992690629766 	 0.06612332750678437 
1146.0  	 0.06548218334444039 	 0.061362821725365904 	 0.06609424598703767 
1147.0  	 0.06545335073950863 	 0.06133574750873416 	 0.06606519755468543 
1148.0  	 0.06542455044285972 	 0.06130870422776243 	 0.06603618214871854 
1149.0  	 0.06539578241220004 	 0.06128169185375716 	 0.06600719970828348 
1150.0  	 0.06536704660526933 	 0.061254710357972204 	 0.0659782501726821 
1151.0  	 0.06533834297984055 	 0.06122775971160959 	 0.06594933348137096 
1152.0  	 0.06530967149372015 	 0.06120083988581998 	 0.06592044957396066 
1153.0  	 0.06528103210474856 	 0.061173950851703796 	 0.06589159839021574 
1154.0  	 0.06525242477080001 	 0.061147092580311604 	 0.0658627798700538 
1155.0  	 0.06522384944978307 	 0.061120265042645096 	 0.06583399395354522 
1156.0  	 0.06519530609964064 	 0.061093468209657525 	 0.0658052405809125 
1157.0  	 0.06516679467835036 	 0.061066702052254805 	 0.06577651969253001 
1158.0  	 0.06513831514392456 	 0.06103996654129576 	 0.06574783122892316 
1159.0  	 0.0651098674544107 	 0.06101326164759319 	 0.06571917513076819 
1160.0  	 0.06508145156789144 	 0.06098658734191433 	 0.06569055133889151 
1161.0  	 0.06505306744248496 	 0.060959943594981754 	 0.0656619597942694 
1162.0  	 0.06502471503634488 	 0.060933330377473754 	 0.0656334004380272 
1163.0  	 0.06499639430766094 	 0.06090674766002546 	 0.0656048732114393 
1164.0  	 0.0649681052146586 	 0.06088019541322898 	 0.06557637805592807 
1165.0  	 0.06493984771559973 	 0.060853673607634495 	 0.06554791491306389 
1166.0  	 0.06491162176878257 	 0.0608271822137508 	 0.06551948372456451 
1167.0  	 0.06488342733254188 	 0.060800721202045785 	 0.06549108443229434 
1168.0  	 0.06485526436524927 	 0.0607742905429474 	 0.06546271697826442 
1169.0  	 0.0648271328253134 	 0.06074789020684409 	 0.06543438130463156 
1170.0  	 0.06479903267117983 	 0.060721520164085406 	 0.065406077353698 
1171.0  	 0.06477096386133166 	 0.060695180384982825 	 0.06537780506791106 
1172.0  	 0.0647429263542894 	 0.06066887083981019 	 0.06534956438986243 
1173.0  	 0.0647149201086112 	 0.060642591498804556 	 0.06532135526228798 
1174.0  	 0.06468694508289322 	 0.06061634233216664 	 0.06529317762806716 
1175.0  	 0.0646590012357695 	 0.06059012331006151 	 0.06526503143022246 
1176.0  	 0.0646310885259122 	 0.06056393440261906 	 0.06523691661191901 
1177.0  	 0.06460320691203206 	 0.06053777557993488 	 0.06520883311646423 
1178.0  	 0.06457535635287831 	 0.0605116468120708 	 0.06518078088730743 
1179.0  	 0.06454753680723861 	 0.06048554806905515 	 0.06515275986803881 
1180.0  	 0.0645197482339398 	 0.06045947932088386 	 0.06512477000238986 
1181.0  	 0.06449199059184758 	 0.06043344053752077 	 0.06509681123423226 
1182.0  	 0.06446426383986686 	 0.06040743168889818 	 0.06506888350757761 
1183.0  	 0.06443656793694186 	 0.0603814527449176 	 0.06504098676657717 
1184.0  	 0.06440890284205626 	 0.060355503675450194 	 0.06501312095552107 
1185.0  	 0.06438126851423347 	 0.060329584450337446 	 0.06498528601883825 
1186.0  	 0.06435366491253658 	 0.06030369503939164 	 0.06495748190109571 
1187.0  	 0.06432609199606884 	 0.06027783541239662 	 0.06492970854699831 
1188.0  	 0.06429854972397325 	 0.06025200553910791 	 0.06490196590138803 
1189.0  	 0.06427103805543342 	 0.06022620538925393 	 0.06487425390924395 
1190.0  	 0.06424355694967304 	 0.0602004349325359 	 0.06484657251568142 
1191.0  	 0.06421610636595654 	 0.06017469413862886 	 0.0648189216659519 
1192.0  	 0.06418868626358892 	 0.06014898297718191 	 0.06479130130544239 
1193.0  	 0.0641612966019159 	 0.06012330141781885 	 0.06476371137967496 
1194.0  	 0.06413393734032447 	 0.060097649430138976 	 0.06473615183430667 
1195.0  	 0.0641066084382423 	 0.060072026983717046 	 0.06470862261512857 
1196.0  	 0.06407930985513857 	 0.06004643404810433 	 0.06468112366806573 
1197.0  	 0.06405204155052364 	 0.06002087059282886 	 0.0646536549391767 
1198.0  	 0.06402480348394961 	 0.05999533658739614 	 0.06462621637465313 
1199.0  	 0.06399759561500981 	 0.05996983200128935 	 0.06459880792081907 
1200.0  	 0.06397041790333961 	 0.05994435680397024 	 0.06457142952413099 
1201.0  	 0.06394327030861625 	 0.059918910964879404 	 0.06454408113117713 
1202.0  	 0.06391615279055875 	 0.05989349445343672 	 0.06451676268867694 
1203.0  	 0.06388906530892847 	 0.05986810723904214 	 0.06448947414348108 
1204.0  	 0.06386200782352888 	 0.059842749291075865 	 0.06446221544257057 
1205.0  	 0.06383498029420598 	 0.059817420578899105 	 0.06443498653305675 
1206.0  	 0.06380798268084797 	 0.05979212107185429 	 0.06440778736218052 
1207.0  	 0.06378101494338598 	 0.05976685073926584 	 0.06438061787731227 
1208.0  	 0.0637540770417936 	 0.05974160955044051 	 0.06435347802595132 
1209.0  	 0.06372716893608742 	 0.05971639747466774 	 0.06432636775572545 
1210.0  	 0.06370029058632688 	 0.059691214481220424 	 0.06429928701439064 
1211.0  	 0.06367344195261457 	 0.059666060539355095 	 0.06427223574983061 
1212.0  	 0.06364662299509614 	 0.059640935618312595 	 0.0642452139100564 
1213.0  	 0.06361983367396055 	 0.05961583968731836 	 0.06421822144320599 
1214.0  	 0.06359307394944023 	 0.059590772715583044 	 0.06419125829754395 
1215.0  	 0.06356634378181099 	 0.059565734672302854 	 0.064164324421461 
1216.0  	 0.06353964313139233 	 0.05954072552666013 	 0.06413741976347366 
1217.0  	 0.06351297195854744 	 0.05951574524782365 	 0.06411054427222383 
1218.0  	 0.06348633022368319 	 0.05949079380494909 	 0.06408369789647833 
1219.0  	 0.06345971788725051 	 0.05946587116717957 	 0.0640568805851287 
1220.0  	 0.06343313490974421 	 0.05944097730364607 	 0.06403009228719067 
1221.0  	 0.06340658125170337 	 0.05941611218346782 	 0.06400333295180387 
1222.0  	 0.06338005687371098 	 0.05939127577575253 	 0.06397660252823116 
1223.0  	 0.06335356173639466 	 0.059366468049597394 	 0.06394990096585887 
1224.0  	 0.06332709580042613 	 0.059341688974088765 	 0.06392322821419566 
1225.0  	 0.06330065902652172 	 0.05931693851830321 	 0.0638965842228728 
1226.0  	 0.06327425137544242 	 0.05929221665130767 	 0.06386996894164343 
1227.0  	 0.06324787280799365 	 0.05926752334215968 	 0.0638433823203822 
1228.0  	 0.06322152328502573 	 0.05924285855990809 	 0.06381682430908496 
1229.0  	 0.06319520276743382 	 0.059218222273593434 	 0.06379029485786858 
1230.0  	 0.06316891121615788 	 0.05919361445224813 	 0.06376379391697021 
1231.0  	 0.06314264859218306 	 0.05916903506489708 	 0.0637373214367472 
1232.0  	 0.06311641485653936 	 0.05914448408055793 	 0.06371087736767654 
1233.0  	 0.06309020997030222 	 0.05911996146824165 	 0.06368446166035477 
1234.0  	 0.06306403389459214 	 0.05909546719695266 	 0.06365807426549723 
1235.0  	 0.06303788659057495 	 0.05907100123568943 	 0.06363171513393799 
1236.0  	 0.06301176801946201 	 0.05904656355344485 	 0.06360538421662947 
1237.0  	 0.06298567814251008 	 0.05902215411920642 	 0.06357908146464189 
1238.0  	 0.06295961692102145 	 0.05899777290195692 	 0.06355280682916309 
1239.0  	 0.06293358431634415 	 0.058973419870674545 	 0.06352656026149815 
1240.0  	 0.06290758028987176 	 0.05894909499433331 	 0.06350034171306888 
1241.0  	 0.0628816048030439 	 0.05892479824190369 	 0.06347415113541385 
1242.0  	 0.06285565781734574 	 0.05890052958235248 	 0.0634479884801874 
1243.0  	 0.0628297392943086 	 0.05887628898464373 	 0.06342185369915998 
1244.0  	 0.06280384919550974 	 0.058852076417738694 	 0.06339574674421738 
1245.0  	 0.0627779874825724 	 0.05882789185059625 	 0.0633696675673604 
1246.0  	 0.06275215411716593 	 0.058803735252173396 	 0.06334361612070465 
1247.0  	 0.06272634906100605 	 0.0587796065914256 	 0.06331759235648017 
1248.0  	 0.06270057227585461 	 0.05875550583730705 	 0.06329159622703108 
1249.0  	 0.06267482372351971 	 0.05873143295877088 	 0.06326562768481507 
1250.0  	 0.06264910336585597 	 0.058707387924769844 	 0.06323968668240332 
1251.0  	 0.06262341116466603 	 0.05868337070165541 	 0.06321377317574096 
1252.0  	 0.06259774708140693 	 0.058659381245408385 	 0.06318788713388754 
1253.0  	 0.06257211107748747 	 0.0586354195095006 	 0.06316202852916097 
1254.0  	 0.06254650311436731 	 0.05861148544750451 	 0.06313619733386688 
1255.0  	 0.06252092315355662 	 0.0585875790130924 	 0.0631103935202985 
1256.0  	 0.06249537115661641 	 0.05856370016003663 	 0.06308461706073738 
1257.0  	 0.0624698470851582 	 0.05853984884220889 	 0.0630588679274535 
1258.0  	 0.06244435090084432 	 0.058516025013580275 	 0.06303314609270572 
1259.0  	 0.062418882565387836 	 0.05849222862822103 	 0.06300745152874225 
1260.0  	 0.06239344204055239 	 0.058468459640299994 	 0.06298178420780065 
1261.0  	 0.06236802928815252 	 0.058444718004084725 	 0.06295614410210866 
1262.0  	 0.062342644270053406 	 0.05842100367394096 	 0.06293053118388404 
1263.0  	 0.06231728694817108 	 0.0583973166043326 	 0.0629049454253354 
1264.0  	 0.06229195728447218 	 0.058373656749821125 	 0.06287938679866202 
1265.0  	 0.062266655240974196 	 0.05835002406506573 	 0.06285385527605464 
1266.0  	 0.06224138077974536 	 0.05832641850482275 	 0.06282835082969547 
1267.0  	 0.062216133862904775 	 0.058302840023945715 	 0.06280287343175883 
1268.0  	 0.06219091445262217 	 0.058279288577384736 	 0.0627774230544111 
1269.0  	 0.06216572251111815 	 0.05825576412018664 	 0.06275199966981136 
1270.0  	 0.06214055800066406 	 0.05823226660749431 	 0.0627266032501115 
1271.0  	 0.06211542088358208 	 0.05820879599454687 	 0.0627012337674567 
1272.0  	 0.06209031112224518 	 0.0581853522366792 	 0.06267589119398567 
1273.0  	 0.06206522867907711 	 0.05816193528932162 	 0.06265057550183095 
1274.0  	 0.06204017351655239 	 0.05813854510799983 	 0.06262528666311924 
1275.0  	 0.06201514559719638 	 0.05811518164833457 	 0.06260002464997173 
1276.0  	 0.06199014488358518 	 0.05809184486604131 	 0.0625747894345043 
1277.0  	 0.06196517133834571 	 0.05806853471693022 	 0.06254958098882801 
1278.0  	 0.06194022492415571 	 0.05804525115690568 	 0.06252439928504927 
1279.0  	 0.061915305603743705 	 0.05802199414196625 	 0.06249924429527016 
1280.0  	 0.061890413339889004 	 0.057998763628204296 	 0.06247411599158879 
1281.0  	 0.06186554809542166 	 0.05797555957180573 	 0.062449014346099424 
1282.0  	 0.06184070983322261 	 0.05795238192904998 	 0.0624239393308931 
1283.0  	 0.061815898516223405 	 0.05792923065630936 	 0.06239889091805742 
1284.0  	 0.061791114107406536 	 0.057906105710049324 	 0.0623738690796774 
1285.0  	 0.06176635656980516 	 0.05788300704682783 	 0.06234887378783536 
1286.0  	 0.061741625866503294 	 0.057859934623295334 	 0.06232390501461138 
1287.0  	 0.06171692196063556 	 0.05783688839619441 	 0.062298962732083456 
1288.0  	 0.061692244815387494 	 0.05781386832235962 	 0.06227404691232797 
1289.0  	 0.06166759439399528 	 0.05779087435871725 	 0.0622491575274198 
1290.0  	 0.06164297065974585 	 0.057767906462285044 	 0.062224294549432665 
1291.0  	 0.061618373575976895 	 0.05774496459017203 	 0.06219945795043938 
1292.0  	 0.061593803106076726 	 0.05772204869957818 	 0.06217464770251208 
1293.0  	 0.06156925921348446 	 0.05769915874779431 	 0.06214986377772263 
1294.0  	 0.06154474186168993 	 0.05767629469220184 	 0.062125106148142796 
1295.0  	 0.06152025101423351 	 0.0576534564902724 	 0.0621003747858444 
1296.0  	 0.061495786634706485 	 0.05763064409956789 	 0.062075669662899916 
1297.0  	 0.06147134868675058 	 0.05760785747773993 	 0.062050990751382276 
1298.0  	 0.06144693713405824 	 0.05758509658252983 	 0.06202633802336549 
1299.0  	 0.061422551940372626 	 0.05756236137176835 	 0.06200171145092478 
1300.0  	 0.0613981930694874 	 0.05753965180337539 	 0.06197711100613675 
1301.0  	 0.061373860485246956 	 0.057516967835359895 	 0.06195253666107984 
1302.0  	 0.06134955415154623 	 0.057494309425819526 	 0.06192798838783438 
1303.0  	 0.06132527403233076 	 0.057471676532940455 	 0.06190346615848293 
1304.0  	 0.06130102009159663 	 0.057449069114997114 	 0.06187896994511051 
1305.0  	 0.06127679229339041 	 0.05742648713035203 	 0.06185449971980478 
1306.0  	 0.06125259060180941 	 0.057403930537455676 	 0.06183005545465649 
1307.0  	 0.061228414981001275 	 0.057381399294846064 	 0.06180563712175947 
1308.0  	 0.061204265395164235 	 0.05735889336114859 	 0.061781244693211 
1309.0  	 0.061180141808546924 	 0.05733641269507592 	 0.061756878141112005 
1310.0  	 0.06115604418544861 	 0.05731395725542769 	 0.06173253743756739 
1311.0  	 0.061131972490218824 	 0.05729152700109025 	 0.06170822255468604 
1312.0  	 0.06110792668725766 	 0.05726912189103649 	 0.061683933464581314 
1313.0  	 0.06108390674101564 	 0.05724674188432569 	 0.06165967013937123 
1314.0  	 0.061059912615993465 	 0.05722438694010311 	 0.06163543255117836 
1315.0  	 0.06103594427674251 	 0.05720205701760006 	 0.06161122067213063 
1316.0  	 0.06101200168786436 	 0.05717975207613343 	 0.061587034474361084 
1317.0  	 0.06098808481401085 	 0.057157472075105534 	 0.061562873930008186 
1318.0  	 0.06096419361988425 	 0.057135216974003984 	 0.06153873901121622 
1319.0  	 0.06094032807023713 	 0.05711298673240149 	 0.06151462969013541 
1320.0  	 0.06091648812987222 	 0.05709078130995545 	 0.061490545938921996 
1321.0  	 0.06089267376364254 	 0.05706860066640797 	 0.06146648772973869 
1322.0  	 0.06086888493645132 	 0.05704644476158544 	 0.061442455034754706 
1323.0  	 0.06084512161325212 	 0.05702431355539865 	 0.06141844782614616 
1324.0  	 0.060821383759048525 	 0.05700220700784219 	 0.06139446607609604 
1325.0  	 0.06079767133889433 	 0.05698012507899449 	 0.06137050975679457 
1326.0  	 0.06077398431789333 	 0.05695806772901743 	 0.0613465788404393 
1327.0  	 0.06075032266119966 	 0.05693603491815641 	 0.061322673299235554 
1328.0  	 0.06072668633401741 	 0.056914026606739936 	 0.06129879310539644 
1329.0  	 0.06070307530160058 	 0.0568920427551793 	 0.06127493823114287 
1330.0  	 0.060679489529253484 	 0.05687008332396872 	 0.06125110864870425 
1331.0  	 0.06065592898233013 	 0.0568481482736848 	 0.06122730433031816 
1332.0  	 0.060632393626234765 	 0.05682623756498661 	 0.06120352524823103 
1333.0  	 0.06060888342642142 	 0.05680435115861521 	 0.06117977137469789 
1334.0  	 0.06058539834839407 	 0.05678248901539362 	 0.06115604268198284 
1335.0  	 0.06056193835770663 	 0.05676065109622659 	 0.0611323391423592 
1336.0  	 0.06053850341996284 	 0.056738837362100364 	 0.06110866072810963 
1337.0  	 0.06051509350081617 	 0.05671704777408241 	 0.061085007411526275 
1338.0  	 0.06049170856597013 	 0.05669528229332148 	 0.06106137916491123 
1339.0  	 0.060468348581177736 	 0.05667354088104706 	 0.0610377759605763 
1340.0  	 0.06044501351224194 	 0.05665182349856942 	 0.061014197770843576 
1341.0  	 0.06042170332501536 	 0.056630130107279374 	 0.06099064456804539 
1342.0  	 0.06039841798540025 	 0.05660846066864794 	 0.060967116324524576 
1343.0  	 0.060375157459348516 	 0.05658681514422629 	 0.06094361301263454 
1344.0  	 0.06035192171286178 	 0.05656519349564557 	 0.0609201346047397 
1345.0  	 0.06032871071199116 	 0.056543595684616546 	 0.060896681073215324 
1346.0  	 0.06030552442283737 	 0.056522021672929565 	 0.06087325239044797 
1347.0  	 0.06028236281155056 	 0.056500471422454165 	 0.06084984852883543 
1348.0  	 0.060259225844330605 	 0.056478944895139264 	 0.060826469460787264 
1349.0  	 0.060236113487426586 	 0.05645744205301248 	 0.060803115158724524 
1350.0  	 0.06021302570713709 	 0.05643596285818017 	 0.06077978559508014 
1351.0  	 0.0601899624698102 	 0.05641450727282742 	 0.060756480742299245 
1352.0  	 0.06016692374184326 	 0.05639307525921754 	 0.06073320057283906 
1353.0  	 0.06014390948968291 	 0.05637166677969191 	 0.060709945059169115 
1354.0  	 0.06012091967982525 	 0.0563502817966701 	 0.060686714173771666 
1355.0  	 0.0600979542788154 	 0.05632892027264921 	 0.06066350788914145 
1356.0  	 0.06007501325324789 	 0.056307582170204096 	 0.06064032617778618 
1357.0  	 0.06005209656976639 	 0.05628626745198694 	 0.06061716901222661 
1358.0  	 0.060029204195063635 	 0.0562649760807271 	 0.06059403636499651 
1359.0  	 0.06000633609588166 	 0.05624370801923103 	 0.0605709282086432 
1360.0  	 0.059983492239011345 	 0.056222463230381894 	 0.06054784451572725 
1361.0  	 0.05996067259129288 	 0.056201241677139635 	 0.060524785258823106 
1362.0  	 0.05993787711961515 	 0.056180043322540445 	 0.06050175041051868 
1363.0  	 0.059915105790916356 	 0.05615886812969702 	 0.0604787399434162 
1364.0  	 0.059892358572183356 	 0.056137716061797904 	 0.060455753830131694 
1365.0  	 0.05986963543045197 	 0.05611658708210765 	 0.06043279204329549 
1366.0  	 0.05984693633280705 	 0.05609548115396655 	 0.060409854555552436 
1367.0  	 0.05982426124638198 	 0.056074398240790274 	 0.06038694133956169 
1368.0  	 0.05980161013835918 	 0.05605333830606998 	 0.06036405236799727 
1369.0  	 0.05977898297596966 	 0.056032301313371856 	 0.06034118761354788 
1370.0  	 0.059756379726493156 	 0.05601128722633708 	 0.06031834704891721 
1371.0  	 0.05973380035725819 	 0.05599029600868171 	 0.06029553064682414 
1372.0  	 0.05971124483564178 	 0.05596932762419632 	 0.0602727383800027 
1373.0  	 0.05968871312906951 	 0.05594838203674584 	 0.06024997022120224 
1374.0  	 0.05966620520501561 	 0.055927459210269585 	 0.060227226143187707 
1375.0  	 0.05964372103100277 	 0.0559065591087808 	 0.06020450611873967 
1376.0  	 0.05962126057460216 	 0.05588568169636672 	 0.0601818101206545 
1377.0  	 0.059598823803433364 	 0.05586482693718819 	 0.060159138121744435 
1378.0  	 0.05957641068516436 	 0.05584399479547963 	 0.060136490094837805 
1379.0  	 0.05955402118751149 	 0.05582318523554878 	 0.06011386601277912 
1380.0  	 0.059531655278239275 	 0.055802398221776434 	 0.060091265848429054 
1381.0  	 0.0595093129251607 	 0.05578163371861661 	 0.06006868957466494 
1382.0  	 0.0594869940961368 	 0.0557608916905959 	 0.06004613716438051 
1383.0  	 0.05946469875907688 	 0.055740172102313676 	 0.060023608590486235 
1384.0  	 0.05944242688193835 	 0.055719474918441675 	 0.060001103825909424 
1385.0  	 0.05942017843272669 	 0.05569880010372393 	 0.05997862284359421 
1386.0  	 0.05939795337949549 	 0.055678147622976654 	 0.059956165616501966 
1387.0  	 0.05937575169034624 	 0.05565751744108785 	 0.05993373211761105 
1388.0  	 0.05935357333342854 	 0.055636909523017426 	 0.05991132231991727 
1389.0  	 0.05933141827693978 	 0.055616323833796735 	 0.059888936196433755 
1390.0  	 0.05930928648912529 	 0.05559576033852863 	 0.059866573720191246 
1391.0  	 0.059287177938278215 	 0.055575219002387134 	 0.059844234864238045 
1392.0  	 0.05926509259273952 	 0.055554699790617404 	 0.059821919601640336 
1393.0  	 0.059243030420897916 	 0.05553420266853548 	 0.059799627905482135 
1394.0  	 0.05922099139118972 	 0.05551372760152802 	 0.059777359748865395 
1395.0  	 0.05919897547209906 	 0.0554932745550524 	 0.059755115104910356 
1396.0  	 0.059176982632157496 	 0.055472843494636145 	 0.05973289394675518 
1397.0  	 0.059155012839944295 	 0.05545243438587722 	 0.0597106962475567 
1398.0  	 0.05913306606408622 	 0.05543204719444353 	 0.059688521980489975 
1399.0  	 0.05911114227325744 	 0.05541168188607279 	 0.05966637111874867 
1400.0  	 0.05908924143617968 	 0.055391338426572616 	 0.05964424363554521 
1401.0  	 0.05906736352162186 	 0.05537101678181984 	 0.05962213950411054 
1402.0  	 0.059045508498400415 	 0.05535071691776096 	 0.059600058697694726 
1403.0  	 0.05902367633537902 	 0.05533043880041158 	 0.059578001189566736 
1404.0  	 0.05900186700146851 	 0.05531018239585623 	 0.059555966953014496 
1405.0  	 0.05898008046562705 	 0.055289947670248425 	 0.05953395596134527 
1406.0  	 0.05895831669685993 	 0.05526973458981045 	 0.05951196818788561 
1407.0  	 0.05893657566421942 	 0.05524954312083289 	 0.059490003605981265 
1408.0  	 0.05891485733680505 	 0.05522937322967496 	 0.05946806218899771 
1409.0  	 0.05889316168376311 	 0.05520922488276384 	 0.05944614391031973 
1410.0  	 0.058871488674287153 	 0.055189098046595025 	 0.059424248743352115 
1411.0  	 0.05884983827761739 	 0.05516899268773166 	 0.059402376661519145 
1412.0  	 0.05882821046304104 	 0.0551489087728047 	 0.0593805276382651 
1413.0  	 0.05880660519989209 	 0.05512884626851269 	 0.05935870164705422 
1414.0  	 0.05878502245755136 	 0.05510880514162156 	 0.059336898661370846 
1415.0  	 0.058763462205446315 	 0.05508878535896439 	 0.05931511865471935 
1416.0  	 0.05874192441305112 	 0.05506878688744141 	 0.05929336160062444 
1417.0  	 0.05872040904988658 	 0.055048809694019714 	 0.05927162747263112 
1418.0  	 0.058698916085520116 	 0.05502885374573325 	 0.05924991624430488 
1419.0  	 0.05867744548956561 	 0.055008919009682425 	 0.05922822788923168 
1420.0  	 0.05865599723168343 	 0.054989005453034125 	 0.05920656238101803 
1421.0  	 0.05863457128158051 	 0.05496911304302164 	 0.059184919693291316 
1422.0  	 0.05861316760900993 	 0.0549492417469441 	 0.05916329979969945 
1423.0  	 0.05859178618377132 	 0.0549293915321669 	 0.05914170267391142 
1424.0  	 0.05857042697571042 	 0.054909562366120976 	 0.059120128289616984 
1425.0  	 0.05854908995471938 	 0.05488975421630312 	 0.05909857662052713 
1426.0  	 0.0585277750907364 	 0.054869967050275435 	 0.05907704764037379 
1427.0  	 0.05850648235374583 	 0.054850200835665455 	 0.05905554132291016 
1428.0  	 0.05848521171377821 	 0.05483045554016593 	 0.059034057641910775 
1429.0  	 0.05846396314090995 	 0.054810731131534465 	 0.05901259657117138 
1430.0  	 0.05844273660526357 	 0.054791027577593694 	 0.05899115808450931 
1431.0  	 0.05842153207700746 	 0.05477134484623092 	 0.05896974215576334 
1432.0  	 0.05840034952635585 	 0.05475168290539789 	 0.05894834875879379 
1433.0  	 0.05837918892356901 	 0.05473204172311096 	 0.05892697786748284 
1434.0  	 0.058358050238952734 	 0.0547124212674506 	 0.058905629455734236 
1435.0  	 0.05833693344285867 	 0.05469282150656136 	 0.0588843034974736 
1436.0  	 0.05831583850568417 	 0.05467324240865185 	 0.05886299996664854 
1437.0  	 0.058294765397872116 	 0.054653683941994324 	 0.05884171883722847 
1438.0  	 0.05827371408991099 	 0.05463414607492477 	 0.05882046008320496 
1439.0  	 0.058252684552334885 	 0.05461462877584271 	 0.05879922367859173 
1440.0  	 0.058231676755723244 	 0.05459513201321086 	 0.058778009597424595 
1441.0  	 0.05821069067070108 	 0.05457565575555531 	 0.058756817813761755 
1442.0  	 0.0581897262679386 	 0.05455619997146503 	 0.058735648301683596 
1443.0  	 0.05816878351815143 	 0.054536764629592 	 0.05871450103529302 
1444.0  	 0.0581478623921005 	 0.054517349698650866 	 0.05869337598871538 
1445.0  	 0.058126962860591797 	 0.05449795514741887 	 0.0586722731360985 
1446.0  	 0.05810608489447661 	 0.05447858094473575 	 0.05865119245161286 
1447.0  	 0.05808522846465128 	 0.05445922705950348 	 0.05863013390945161 
1448.0  	 0.05806439354205716 	 0.054439893460686214 	 0.05860909748383062 
1449.0  	 0.05804358009768076 	 0.054420580117310165 	 0.05858808314898864 
1450.0  	 0.058022788102553326 	 0.054401286998463284 	 0.05856709087918713 
1451.0  	 0.05800201752775114 	 0.05438201407329533 	 0.05854612064871062 
1452.0  	 0.05798126834439526 	 0.05436276131101756 	 0.05852517243186653 
1453.0  	 0.05796054052365159 	 0.054343528680902725 	 0.05850424620298541 
